DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Comment
"66928",66928,Mk10,04:00:35 27-Apr-2014,Argos,B,61.06277847,-177.93222046,679,2589,177,80,,,,,
"66928",66928,Mk10,04:15:25 27-Apr-2014,Argos,A,61.06583405,-177.92443848,294,582,148,96,,,,,
"66928",66928,Mk10,05:08:49 27-Apr-2014,Argos,B,61.07166672,-177.91416931,630,1132,350,96,,,,,
"66928",66928,Mk10,05:23:39 27-Apr-2014,Argos,3,61.06750107,-177.90527344,221,301,161,85,,,,,
"66928",66928,Mk10,05:42:12 27-Apr-2014,Argos,2,61.06888962,-177.94139099,492,1192,202,91,,,,,
"66928",66928,Mk10,05:56:18 27-Apr-2014,Argos,2,61.06166840,-177.91722107,388,1339,112,92,,,,,
"66928",66928,Mk10,06:04:27 27-Apr-2014,Argos,B,61.06222153,-177.91999817,362,867,150,87,,,,,
"66928",66928,Mk10,09:12:42 27-Apr-2014,Argos,B,61.09860992,-177.92138672,2149,9428,489,85,,,,,
"66928",66928,Mk10,10:41:17 27-Apr-2014,Argos,B,61.10666656,-177.91749573,2044,6453,647,86,,,,,
"66928",66928,Mk10,12:53:14 27-Apr-2014,Argos,B,61.14166641,-177.58111572,9382,11929,7378,81,,,,,
"66928",66928,Mk10,13:49:08 27-Apr-2014,Argos,1,61.18194580,-177.38528442,510,1343,193,101,,,,,
"66928",66928,Mk10,14:05:27 27-Apr-2014,Argos,B,61.18222046,-177.38583374,585,1340,255,96,,,,,
"66928",66928,Mk10,00:00:18 28-Apr-2014,Argos,B,61.17833328,-177.35610962,2060,4060,1044,89,,,,,
"66928",66928,Mk10,00:06:59 28-Apr-2014,Argos,2,61.20583344,-177.42527771,302,777,117,98,,,,,
"66928",66928,Mk10,00:32:12 28-Apr-2014,Argos,1,61.20194626,-177.41833496,1118,14486,86,79,,,,,
"66928",66928,Mk10,00:37:23 28-Apr-2014,Argos,1,61.19333267,-177.42889404,622,2137,181,85,,,,,
"66928",66928,Mk10,00:53:42 28-Apr-2014,Argos,2,61.19610977,-177.43916321,306,924,101,89,,,,,
"66928",66928,Mk10,01:33:45 28-Apr-2014,Argos,B,61.19638824,-177.44082642,622,1350,286,90,,,,,
"66928",66928,Mk10,01:38:57 28-Apr-2014,Argos,2,61.21222305,-177.44221497,266,767,91,91,,,,,
"66928",66928,Mk10,01:44:53 28-Apr-2014,Argos,3,61.21083450,-177.43972778,199,581,68,77,,,,,
"66928",66928,Mk10,02:13:48 28-Apr-2014,Argos,3,61.21250153,-177.43916321,209,486,89,95,,,,,
"66928",66928,Mk10,02:16:02 28-Apr-2014,Argos,A,61.21250153,-177.43916321,153,346,67,95,,,,,
"66928",66928,Mk10,03:17:06 28-Apr-2014,Argos,3,61.22305679,-177.45027161,202,931,43,76,,,,,
"66928",66928,Mk10,03:23:31 28-Apr-2014,Argos,1,61.23527908,-177.41082764,916,3607,232,88,,,,,
"66928",66928,Mk10,03:53:28 28-Apr-2014,Argos,B,61.21416855,-177.44277954,432,901,207,90,,,,,
"66928",66928,Mk10,04:14:31 28-Apr-2014,Argos,B,61.21527863,-177.44555664,807,1689,385,91,,,,,
"66928",66928,Mk10,04:55:41 28-Apr-2014,Argos,B,61.21666718,-177.44721985,4648,9856,2191,91,,,,,
"66928",66928,Mk10,05:57:09 28-Apr-2014,Argos,B,61.21500015,-177.44305420,637,1323,306,91,,,,,
"66928",66928,Mk10,06:50:25 28-Apr-2014,Argos,B,61.24750137,-177.45056152,662,1666,263,91,,,,,
"66928",66928,Mk10,07:33:02 28-Apr-2014,Argos,B,61.28055573,-177.44555664,658,2062,209,92,,,,,
"66928",66928,Mk10,08:10:10 28-Apr-2014,Argos,B,61.27500153,-177.48638916,1068,26277,43,81,,,,,
"66928",66928,Mk10,08:30:11 28-Apr-2014,Argos,B,61.28361130,-177.45693970,1037,7940,135,82,,,,,
"66928",66928,Mk10,08:47:20 28-Apr-2014,Argos,B,61.28055573,-177.49055481,1189,7369,192,82,,,,,
"66928",66928,Mk10,09:13:39 28-Apr-2014,Argos,B,61.27888870,-177.48777771,1285,5143,320,83,,,,,
"66928",66928,Mk10,09:44:17 28-Apr-2014,Argos,B,61.28555679,-177.49305725,998,3191,312,84,,,,,
"66928",66928,Mk10,11:45:20 28-Apr-2014,Argos,B,61.30416489,-177.48693848,887,2220,354,87,,,,,
"66928",66928,Mk10,12:37:13 28-Apr-2014,Argos,B,61.23305511,-177.02194214,224,581,86,95,,,,,
"66928",66928,Mk10,13:18:33 28-Apr-2014,Argos,B,61.31527710,-177.48388672,1325,2319,756,107,,,,,
"66928",66928,Mk10,14:17:51 28-Apr-2014,Argos,0,61.19166565,-176.86471558,1828,14254,234,99,,,,,
"66928",66928,Mk10,14:59:21 28-Apr-2014,Argos,1,61.21944427,-176.88999939,707,1234,405,87,,,,,
"66928",66928,Mk10,15:18:38 28-Apr-2014,Argos,2,61.21722412,-176.90472412,423,619,289,102,,,,,
"66928",66928,Mk10,15:34:57 28-Apr-2014,Argos,3,61.21638870,-176.91194153,158,401,62,92,,,,,
"66928",66928,Mk10,15:58:41 28-Apr-2014,Argos,3,61.22611237,-176.91806030,177,425,73,97,,,,,
"66928",66928,Mk10,16:38:44 28-Apr-2014,Argos,2,61.23083496,-176.92361450,311,3499,27,79,,,,,
"66928",66928,Mk10,16:58:01 28-Apr-2014,Argos,3,61.23916626,-176.91055298,188,527,67,89,,,,,
"66928",66928,Mk10,00:00:19 29-Apr-2014,Argos,B,61.31444550,-176.96833801,1291,2621,636,90,,,,,
"66928",66928,Mk10,00:16:38 29-Apr-2014,Argos,A,61.20639038,-176.86083984,264,919,75,70,,,,,
