DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
"39498",39498,Mk10,DS,7,0,1,90,90,04:43:55 02-May-2014,R,3,61.44638824,-178.98666382,,,,,401677301,,
"39498",39498,Mk10,DS,6,0,1,90,90,05:01:10 02-May-2014,K,3,61.44499969,-178.98277283,,,,,401677303,,
"39498",39498,Mk10,DS,6,0,0,90,90,05:03:25 02-May-2014,L,3,61.45000076,-178.98944092,,,,,401677300,,
"39498",39498,Mk10,DS,1,0,1,,,05:09:25 02-May-2014,B,B,61.45611191,-178.99028015,,,,,401677301,,
"39498",39498,Mk10,DS,6,0,0,90,90,05:46:55 02-May-2014,A,3,61.44610977,-178.98916626,,,,,401677300,,
"39498",39498,Mk10,DS,5,0,0,90,90,06:22:55 02-May-2014,R,3,61.44583511,-178.98971558,,,,,401677307,,
"39498",39498,Mk10,DS,9,0,1,90,90,06:42:25 02-May-2014,L,3,61.44777679,-178.99444580,,,,,401677307,,
"39498",39498,Mk10,DS,7,0,0,90,90,07:27:25 02-May-2014,A,3,61.44749832,-178.99694824,,,,,401677313,,
"39498",39498,Mk10,DS,4,0,0,120,90,08:03:25 02-May-2014,R,3,61.44972229,-178.99806213,,,,,401677317,,
"39498",39498,Mk10,DS,12,0,2,90,90,08:25:40 02-May-2014,B,1,61.45111084,-178.99194336,,,,,401677313,,
"39498",39498,Mk10,DS,2,0,0,90,90,00:00:26 03-May-2014,L,B,61.49305725,-179.09666443,,,,,401677265,,
"39498",39498,Mk10,DS,5,0,1,112,90,00:33:26 03-May-2014,A,2,61.48638916,-179.02944946,,,,,401677266,,
"39498",39498,Mk10,DS,8,0,0,90,90,00:49:56 03-May-2014,N,3,61.48277664,-179.01861572,,,,,401677264,,
"39498",39498,Mk10,DS,6,0,1,108,90,01:10:56 03-May-2014,P,3,61.48583221,-179.01361084,,,,,401677254,,
"39498",39498,Mk10,DS,4,0,0,120,90,01:13:33 03-May-2014,K,1,61.48472214,-179.02250671,,,,,401677253,,
"39498",39498,Mk10,DS,4,0,0,90,90,01:35:41 03-May-2014,L,1,61.48444366,-179.01777649,,,,,401677258,,
"39498",39498,Mk10,DS,3,0,0,135,90,02:12:26 03-May-2014,A,A,61.48222351,-179.02499390,,,,,401677273,,
"39498",39498,Mk10,DS,5,0,1,157,90,02:25:56 03-May-2014,N,0,61.47833252,-179.07888794,,,,,401677270,,
"39498",39498,Mk10,DS,7,0,0,90,90,02:55:11 03-May-2014,K,2,61.49527740,-179.03694153,,,,,401677313,,
"39498",39498,Mk10,DS,3,0,2,90,90,02:58:56 03-May-2014,P,A,61.49250031,-179.05499268,,,,,401677310,,
"39498",39498,Mk10,DS,4,0,2,90,90,03:12:26 03-May-2014,L,1,61.50055695,-179.05000305,,,,,401677295,,
"39498",39498,Mk10,DS,2,0,2,270,270,03:52:11 03-May-2014,A,B,61.49750137,-179.06694031,,,,,401677297,,
"39498",39498,Mk10,DS,9,0,0,112,90,04:13:11 03-May-2014,N,3,61.49444580,-179.04222107,,,,,401677303,,
"39498",39498,Mk10,DS,6,0,2,144,90,04:27:26 03-May-2014,K,2,61.49472046,-179.05166626,,,,,401677307,,
"39498",39498,Mk10,DS,4,0,1,90,90,05:29:41 03-May-2014,A,2,61.49499893,-179.04194641,,,,,401677311,,
"39498",39498,Mk10,DS,7,0,0,90,90,05:54:26 03-May-2014,R,2,61.49583435,-179.03222656,,,,,401677294,,
"39498",39498,Mk10,DS,1,0,0,,,06:13:56 03-May-2014,K,B,61.49583435,-179.03222656,,,,,401677294,,
"39498",39498,Mk10,DS,2,0,1,360,360,06:22:56 03-May-2014,B,B,61.49055481,-179.04472351,,,,,401677304,,
"39498",39498,Mk10,DS,7,0,0,90,90,06:30:26 03-May-2014,L,3,61.49750137,-179.06361389,,,,,401677305,,
"39498",39498,Mk10,DS,6,0,1,90,90,07:06:26 03-May-2014,A,3,61.49694443,-179.04499817,,,,,401677314,,
"39498",39498,Mk10,DS,7,0,0,105,90,07:27:26 03-May-2014,R,3,61.49777603,-179.04055786,,,,,401677313,,
"39498",39498,Mk10,DS,3,0,0,180,90,08:05:26 03-May-2014,B,A,61.49916840,-179.03750610,,,,,401677313,,
"39498",39498,Mk10,DS,7,0,0,90,90,08:12:26 03-May-2014,L,0,61.49555588,-179.05000305,,,,,401677315,,
"39498",39498,Mk10,DS,5,0,1,112,90,00:13:12 04-May-2014,A,3,61.46027756,-178.96417236,,,,,401677264,,
"39498",39498,Mk10,DS,6,0,1,90,90,00:38:42 04-May-2014,N,3,61.45249939,-178.96665955,,,,,401677273,,
"39498",39498,Mk10,DS,3,0,1,90,90,00:51:27 04-May-2014,K,A,61.45083237,-178.96833801,,,,,401677276,,
"39498",39498,Mk10,DS,7,0,1,90,90,01:06:27 04-May-2014,P,2,61.45555496,-178.96194458,,,,,401677275,,
"39498",39498,Mk10,DS,4,0,1,90,90,01:22:57 04-May-2014,L,1,61.45500183,-178.96916199,,,,,401677279,,
"39498",39498,Mk10,DS,2,0,2,90,90,01:52:57 04-May-2014,A,B,61.45888901,-178.96611023,,,,,401677281,,
"39498",39498,Mk10,DS,6,0,0,90,90,02:22:12 04-May-2014,N,2,61.45249939,-178.97305298,,,,,401677279,,
"39498",39498,Mk10,DS,4,0,0,90,90,02:29:42 04-May-2014,K,2,61.44833374,-178.98388672,,,,,401677278,,
"39498",39498,Mk10,DS,1,0,1,,,02:48:27 04-May-2014,B,B,61.44805527,-178.98416138,,,,,401677291,,
"39498",39498,Mk10,DS,8,0,2,295,90,03:00:27 04-May-2014,L,2,61.44861221,-178.98693848,,,,,401677308,,
"39498",39498,Mk10,DS,5,0,0,90,90,04:01:57 04-May-2014,N,3,61.43972397,-179.00000000,,,,,401677327,,
"39498",39498,Mk10,DS,7,0,1,105,90,04:09:27 04-May-2014,K,2,61.44222260,-179.00527954,,,,,401677325,,
"39498",39498,Mk10,DS,2,0,0,180,180,04:40:57 04-May-2014,L,B,61.43111038,-179.00332642,,,,,401677329,,
"39498",39498,Mk10,DS,11,0,1,108,90,05:11:42 04-May-2014,A,3,61.43249893,-179.00778198,,,,,401677330,,
"39498",39498,Mk10,DS,6,0,1,216,90,05:51:27 04-May-2014,K,A,61.43333435,-179.01554871,,,,,401677327,,
"39498",39498,Mk10,DS,4,0,0,90,90,06:19:12 04-May-2014,L,2,61.43722153,-179.01583862,,,,,401677317,,
"39498",39498,Mk10,DS,32,0,4,211,90,06:46:12 04-May-2014,A,3,61.43111038,-179.02360535,,,,,401677312,,
"39498",39498,Mk10,DS,6,0,1,90,90,08:40:12 04-May-2014,R,3,61.43444443,-179.01916504,,,,,401677318,,
"39498",39498,Mk10,DS,4,0,1,90,90,00:26:42 05-May-2014,K,1,61.40000153,-179.00500488,,,,,401677262,,
"39498",39498,Mk10,DS,4,0,0,90,90,00:28:12 05-May-2014,N,3,61.39916611,-178.99972534,,,,,401677264,,
"39498",39498,Mk10,DS,8,0,0,90,90,00:49:57 05-May-2014,P,1,61.40194321,-178.95527649,,,,,401677269,,
"39498",39498,Mk10,DS,5,0,1,135,90,01:07:57 05-May-2014,L,1,61.39222336,-178.97027588,,,,,401677290,,
"39498",39498,Mk10,DS,2,0,2,180,180,01:33:27 05-May-2014,A,B,61.39916611,-178.97749329,,,,,401677298,,
"39498",39498,Mk10,DS,6,0,1,108,90,02:00:27 05-May-2014,K,3,61.39583206,-179.00277710,,,,,401677284,,
"39498",39498,Mk10,DS,4,0,1,90,90,02:03:27 05-May-2014,N,3,61.39583206,-178.99972534,,,,,401677285,,
"39498",39498,Mk10,DS,3,0,1,90,90,02:36:27 05-May-2014,P,A,61.39527893,-178.99916077,,,,,401677281,,
"39498",39498,Mk10,DS,6,0,1,108,90,03:46:12 05-May-2014,K,2,61.38416672,-179.00999451,,,,,401677281,,
"39498",39498,Mk10,DS,4,0,0,90,90,03:50:42 05-May-2014,N,3,61.38611221,-178.99667358,,,,,401677282,,
"39498",39498,Mk10,DS,6,0,2,90,90,04:52:57 05-May-2014,A,A,61.37555695,-179.00361633,,,,,401677292,,
"39498",39498,Mk10,DS,4,0,2,180,90,05:26:27 05-May-2014,K,2,61.37194443,-179.02861023,,,,,401677299,,
"39498",39498,Mk10,DS,1,0,0,,,05:43:57 05-May-2014,B,B,61.37583160,-179.01889038,,,,,401677297,,
"39498",39498,Mk10,DS,3,0,0,90,90,06:08:42 05-May-2014,L,A,61.36639023,-179.03361511,,,,,401677321,,
"39498",39498,Mk10,DS,6,0,1,126,90,06:30:57 05-May-2014,R,2,61.36944580,-179.05194092,,,,,401677328,,
"39498",39498,Mk10,DS,3,0,0,90,90,06:31:57 05-May-2014,A,A,61.36388779,-179.03555298,,,,,401677330,,
"39498",39498,Mk10,DS,1,0,0,,,07:43:40 05-May-2014,L,B,61.36611176,-179.02888489,,,,,401677451,,
"39498",39498,Mk10,DS,1,0,0,,,08:08:02 05-May-2014,A,B,61.36388779,-179.03334045,,,,,401677460,,
"39498",39498,Mk10,DS,1,0,0,,,08:08:02 05-May-2014,R,B,61.36222076,-179.03582764,,,,,401677465,,
"39498",39498,Mk10,DS,1,0,0,,,09:01:28 05-May-2014,B,B,61.35833359,-179.04222107,,,,,401677468,,
"39498",39498,Mk10,DS,1,0,1,,,09:32:54 05-May-2014,L,B,61.36055374,-179.03889465,,,,,401677468,,
"39498",39498,Mk10,DS,5,0,2,90,45,09:46:16 05-May-2014,A,2,61.38000107,-179.10556030,,,,,401677470,,
"39498",39498,Mk10,DS,4,0,1,90,45,09:47:04 05-May-2014,R,0,61.38777924,-179.11639404,,,,,401677458,,
"39498",39498,Mk10,DS,3,0,0,135,90,00:02:28 06-May-2014,K,A,61.36722183,-178.87693787,,,,,401677312,,
"39498",39498,Mk10,DS,1,0,0,,,00:17:11 06-May-2014,N,B,61.36805725,-178.87861633,,,,,401677388,,
"39498",39498,Mk10,DS,2,0,2,92,92,00:32:54 06-May-2014,B,B,61.35833359,-178.90361023,,,,,401677440,,
"39498",39498,Mk10,DS,2,0,0,285,285,00:44:34 06-May-2014,P,B,61.34777832,-178.81527710,,,,,401677460,,
