; Created by WC-DAP 3.0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeployID,Ptt,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
35222,35222,Argos,Mk10,DiveDuration,8/20/2010 6:00,-2,8,0,,,,14,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/20/2010 9:00,-2,8,0,,,,14,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/20/2010 12:00,-2,9,0,,,,14,5,0,0,0,1,0,0,0,0,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/20/2010 15:00,-2,8,0,,,,14,5,0,1,2,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/20/2010 18:00,-2,6,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/20/2010 21:00,-2,5,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/21/2010 0:00,-2,9,0,,,,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/21/2010 3:00,-2,9,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/21/2010 6:00,-2,8,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/21/2010 9:00,-2,8,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/21/2010 12:00,-2,8,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/21/2010 15:00,-2,7,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/21/2010 18:00,-2,6,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/21/2010 21:00,-2,5,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/22/2010 0:00,-2,3,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/22/2010 3:00,-2,4,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/22/2010 6:00,-2,4,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/22/2010 9:00,-2,4,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/22/2010 12:00,-2,1,0,,,,14,8,0,1,1,1,1,1,2,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/22/2010 15:00,-2,4,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/22/2010 18:00,-2,4,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/22/2010 21:00,-2,4,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/23/2010 0:00,-2,2,0,,,,14,5,0,1,1,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/23/2010 6:00,-2,1,0,,,,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/23/2010 12:00,-2,3,0,,,,14,24,0,0,0,0,4,0,2,2,0,1,5,0,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/23/2010 15:00,-2,2,0,,,,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/24/2010 0:00,-2,1,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/24/2010 3:00,-2,4,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/24/2010 6:00,-2,4,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/24/2010 9:00,-2,4,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/24/2010 12:00,-2,2,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/24/2010 15:00,-2,2,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/24/2010 18:00,-2,2,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/24/2010 21:00,-2,4,0,,,,14,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/25/2010 0:00,-2,3,0,,,,14,8,0,1,0,2,1,2,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/25/2010 3:00,-3,2,0,,,,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/25/2010 6:00,-3,3,0,,,,14,13,0,0,1,1,1,1,0,0,0,0,1,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/25/2010 9:00,-3,2,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/26/2010 6:00,-3,1,0,,,,14,8,0,1,0,0,1,0,1,1,0,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/26/2010 12:00,-3,2,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/26/2010 15:00,-3,2,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/26/2010 18:00,-3,1,0,,,,14,6,0,4,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/27/2010 0:00,-3,3,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/27/2010 3:00,-3,3,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/27/2010 9:00,-3,2,0,,,,14,10,0,0,0,1,0,0,0,0,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/27/2010 12:00,-3,2,0,,,,14,23,0,0,0,2,2,3,1,3,0,1,0,2,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/27/2010 15:00,-3,5,0,,,,14,6,0,0,0,0,0,0,0,0,0,1,1,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/27/2010 18:00,-3,6,0,,,,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/27/2010 21:00,-3,6,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/28/2010 6:00,-3,2,0,,,,14,26,2,1,0,4,0,1,1,2,1,1,2,4,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/28/2010 9:00,-3,1,0,,,,14,23,0,3,1,0,1,4,1,0,1,1,1,2,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/28/2010 12:00,-3,1,0,,,,14,26,1,1,0,5,6,0,1,0,0,1,1,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/28/2010 18:00,-3,8,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/28/2010 21:00,-3,8,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/29/2010 0:00,-3,5,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/29/2010 3:00,-3,6,0,,,,14,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/29/2010 6:00,-3,5,0,,,,14,22,0,0,1,0,2,2,1,2,0,2,5,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/29/2010 9:00,-3,8,0,,,,14,42,2,7,7,5,3,2,0,3,2,0,4,2,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/29/2010 12:00,-3,9,0,,,,14,41,0,7,7,2,4,1,1,2,2,2,3,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/29/2010 15:00,-3,6,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/29/2010 18:00,-3,5,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/29/2010 21:00,-3,5,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/30/2010 0:00,-3,8,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/30/2010 3:00,-3,7,0,,,,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/30/2010 6:00,-3,11,0,,,,14,12,0,0,2,0,1,1,0,0,0,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/30/2010 9:00,-3,8,0,,,,14,30,1,2,1,0,2,3,0,2,2,0,4,4,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/30/2010 12:00,-3,10,0,,,,14,35,0,5,7,0,5,2,2,2,0,0,2,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/30/2010 15:00,-3,6,0,,,,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/30/2010 18:00,-3,4,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/30/2010 21:00,-3,4,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/31/2010 0:00,-3,6,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/31/2010 3:00,-3,6,0,,,,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/31/2010 6:00,-3,7,0,,,,14,24,1,2,2,2,1,1,1,1,0,2,5,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/31/2010 9:00,-3,7,0,,,,14,49,1,3,15,5,4,6,0,1,2,1,5,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/31/2010 12:00,-3,7,0,,,,14,29,0,1,8,2,2,3,3,2,2,3,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/31/2010 15:00,-3,5,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/31/2010 18:00,-3,4,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,8/31/2010 21:00,-3,3,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,9/1/2010 0:00,-3,4,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,9/1/2010 3:00,-3,2,0,,,,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,9/1/2010 6:00,-3,4,0,,,,14,21,0,0,2,2,2,1,0,1,2,1,1,0,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,9/1/2010 9:00,-3,4,0,,,,14,27,1,3,6,1,2,2,0,2,0,1,3,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,9/1/2010 12:00,-3,3,0,,,,14,30,0,4,5,4,2,5,3,1,0,2,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,9/1/2010 15:00,-3,4,0,,,,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,9/1/2010 18:00,-3,4,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,9/1/2010 21:00,-3,4,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,9/2/2010 0:00,-3,3,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,9/2/2010 3:00,-3,3,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,9/2/2010 6:00,-3,3,0,,,,14,19,1,1,0,3,2,1,0,0,0,3,1,1,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,9/2/2010 9:00,-3,3,0,,,,14,25,1,2,2,1,3,1,2,0,0,2,3,3,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,9/2/2010 12:00,-3,2,0,,,,14,20,0,1,3,1,1,2,3,1,0,1,0,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,9/2/2010 18:00,-3,4,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,9/2/2010 21:00,-3,3,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,9/3/2010 0:00,-4,3,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,9/3/2010 3:00,-4,1,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,9/3/2010 6:00,-4,2,0,,,,14,8,1,0,0,1,0,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,9/3/2010 9:00,-4,2,0,,,,14,34,3,2,5,0,2,3,2,2,0,2,1,1,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,9/3/2010 12:00,-4,2,0,,,,14,22,1,4,2,0,0,0,1,0,0,0,0,1,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,9/3/2010 15:00,-4,1,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,35222,Argos,Mk10,DiveDuration,9/3/2010 18:00,-4,1,0,,,,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
