DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Comment
"37909",37909,Mk10,05:21:43 25-May-2014,Argos,B,58.96389008,-173.27555847,740,1485,368,87,,,,,
"37909",37909,Mk10,05:28:54 25-May-2014,Argos,B,58.95777893,-173.30332947,1973,3504,1111,123,,,,,
"37909",37909,Mk10,06:00:46 25-May-2014,Argos,1,58.88555527,-173.25389099,621,2558,150,120,,,,,
"37909",37909,Mk10,06:10:06 25-May-2014,Argos,B,58.95527649,-173.30444336,1147,1901,692,116,,,,,
"37909",37909,Mk10,14:23:44 25-May-2014,Argos,B,58.95360947,-173.30305481,1773,3104,1012,95,,,,,
"37909",37909,Mk10,16:04:30 25-May-2014,Argos,B,58.93916702,-173.30749512,2387,3961,1438,63,,,,,
"37909",37909,Mk10,17:16:23 25-May-2014,Argos,B,58.91527939,-173.32722473,1446,2328,897,79,,,,,
"37909",37909,Mk10,00:23:58 26-May-2014,Argos,B,58.82749939,-173.37527466,1267,4144,387,88,,,,,
"37909",37909,Mk10,01:29:32 26-May-2014,Argos,2,58.77027893,-173.53721619,359,1271,101,88,,,,,
"37909",37909,Mk10,01:44:46 26-May-2014,Argos,B,58.76361084,-173.55082703,372,881,156,89,,,,,
"37909",37909,Mk10,03:08:10 26-May-2014,Argos,B,58.72666550,-173.62500000,772,1558,382,89,,,,,
"37909",37909,Mk10,04:17:15 26-May-2014,Argos,B,58.72638702,-173.62110901,687,1349,349,89,,,,,
"37909",37909,Mk10,05:30:33 26-May-2014,Argos,3,58.72249985,-173.30639648,227,497,103,104,,,,,
"37909",37909,Mk10,06:45:39 26-May-2014,Argos,B,58.72249985,-173.30639648,419,809,216,91,,,,,
"37909",37909,Mk10,07:10:10 26-May-2014,Argos,1,58.71555710,-173.26388550,1379,9467,200,92,,,,,
"37909",37909,Mk10,07:30:53 26-May-2014,Argos,1,58.71472168,-173.26611328,772,3752,158,84,,,,,
"37909",37909,Mk10,08:50:14 26-May-2014,Argos,B,58.71055603,-173.24499512,1680,3534,798,89,,,,,
"37909",37909,Mk10,01:24:18 27-May-2014,Argos,B,58.70722198,-173.23056030,4796,9421,2441,89,,,,,
"37909",37909,Mk10,01:24:18 27-May-2014,Argos,B,58.68249893,-173.09861755,14738,132395,1640,99,,,,,
"37909",37909,Mk10,01:43:33 27-May-2014,Argos,B,58.68277740,-173.10055542,3200,21462,477,96,,,,,
"37909",37909,Mk10,01:53:40 27-May-2014,Argos,B,58.68416595,-173.09445190,3173,25992,387,96,,,,,
"37909",37909,Mk10,02:18:06 27-May-2014,Argos,B,58.68361282,-173.07638550,3074,26215,360,97,,,,,
"37909",37909,Mk10,02:55:13 27-May-2014,Argos,2,58.68444443,-173.02610779,492,1066,227,79,,,,,
"37909",37909,Mk10,03:06:41 27-May-2014,Argos,2,58.69277954,-173.00555420,445,938,210,60,,,,,
"37909",37909,Mk10,03:18:27 27-May-2014,Argos,B,58.69305420,-173.00555420,534,971,294,76,,,,,
"37909",37909,Mk10,03:18:27 27-May-2014,Argos,B,58.68333435,-173.02027893,1225,4878,307,92,,,,,
"37909",37909,Mk10,03:55:55 27-May-2014,Argos,B,58.68166733,-172.99722290,1322,3937,444,91,,,,,
"37909",37909,Mk10,04:44:57 27-May-2014,Argos,2,58.68611145,-172.97860718,330,1092,99,105,,,,,
"37909",37909,Mk10,04:48:33 27-May-2014,Argos,A,58.68722153,-172.98027039,375,1554,90,100,,,,,
"37909",37909,Mk10,05:03:11 27-May-2014,Argos,B,58.68416595,-172.96749878,585,3185,107,111,,,,,
"37909",37909,Mk10,05:04:21 27-May-2014,Argos,1,58.68166733,-172.97000122,1491,9721,228,101,,,,,
"37909",37909,Mk10,06:25:27 27-May-2014,Argos,A,58.68166733,-172.96888733,701,1678,292,82,,,,,
"37909",37909,Mk10,06:36:42 27-May-2014,Argos,2,58.68027878,-172.96777344,379,1395,102,87,,,,,
"37909",37909,Mk10,06:41:37 27-May-2014,Argos,2,58.68166733,-172.96249390,403,3344,48,100,,,,,
"37909",37909,Mk10,07:09:57 27-May-2014,Argos,B,58.68194580,-172.97166443,502,2298,109,61,,,,,
"37909",37909,Mk10,08:20:09 27-May-2014,Argos,B,58.68611145,-172.95639038,365,1940,68,67,,,,,
"37909",37909,Mk10,08:47:19 27-May-2014,Argos,B,58.68222046,-172.96777344,294,506,170,80,,,,,
"37909",37909,Mk10,09:56:02 27-May-2014,Argos,B,58.68416595,-172.94860840,477,986,231,86,,,,,
"37909",37909,Mk10,00:05:24 28-May-2014,Argos,A,58.69694519,-172.92527771,352,3011,41,88,,,,,
