DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
"66973",66973,Mk10,DS,6,0,1,134,78,09:08:50 30-Apr-2014,B,3,61.13944626,-177.98971558,,,,,401677585,,
"66973",66973,Mk10,DS,3,0,0,182,91,09:50:41 30-Apr-2014,A,A,61.13416672,-178.01861572,,,,,401677573,,
"66973",66973,Mk10,DS,4,0,1,91,91,10:31:38 30-Apr-2014,L,1,61.12833405,-178.01554871,,,,,401677568,,
"66973",66973,Mk10,DS,2,0,1,91,91,10:43:46 30-Apr-2014,R,B,61.13000107,-177.98500061,,,,,401677572,,
"66973",66973,Mk10,DS,6,0,5,113,91,12:15:32 30-Apr-2014,P,A,61.13639069,-178.01916504,,,,,401677573,,
"66973",66973,Mk10,DS,3,0,0,111,105,00:03:04 01-May-2014,P,A,61.17388916,-178.07861328,,,,,401677569,,
"66973",66973,Mk10,DS,7,0,1,99,62,00:15:31 01-May-2014,L,1,61.34749985,-177.80444336,,,,,401677582,,
"66973",66973,Mk10,DS,4,0,0,126,62,00:23:21 01-May-2014,K,1,61.34444427,-177.81277466,,,,,401677580,,
"66973",66973,Mk10,DS,4,0,2,145,94,00:28:35 01-May-2014,B,2,61.34611130,-177.81582642,,,,,401677582,,
"66973",66973,Mk10,DS,6,0,0,135,130,01:11:17 01-May-2014,N,2,61.37055588,-177.80305481,,,,,401677581,,
"66973",66973,Mk10,DS,5,0,1,134,130,01:12:29 01-May-2014,A,1,61.37333298,-177.79750061,,,,,401677581,,
"66973",66973,Mk10,DS,4,0,0,145,143,01:41:23 01-May-2014,P,2,61.38750076,-177.78166199,,,,,401677581,,
"66973",66973,Mk10,DS,2,0,0,148,148,02:01:06 01-May-2014,L,B,61.38999939,-177.78500366,,,,,401677577,,
"66973",66973,Mk10,DS,3,0,1,149,146,02:04:49 01-May-2014,K,2,61.40027618,-177.77694702,,,,,401677581,,
"66973",66973,Mk10,DS,1,0,1,,,02:11:08 01-May-2014,B,B,61.38833237,-177.78443909,,,,,401677576,,
"66973",66973,Mk10,DS,7,0,3,132,46,02:51:43 01-May-2014,N,1,61.42972183,-177.73666382,,,,,401677582,,
"66973",66973,Mk10,DS,2,0,0,48,48,02:51:43 01-May-2014,N,B,61.39749908,-177.78778076,,,,,401677581,,
"66973",66973,Mk10,DS,3,0,1,101,52,02:52:58 01-May-2014,A,2,61.41694260,-177.73889160,,,,,401677582,,
"66973",66973,Mk10,DS,3,0,2,129,56,03:22:27 01-May-2014,P,A,61.43027878,-177.73554993,,,,,401677596,,
"66973",66973,Mk10,DS,1,0,0,,,03:34:59 01-May-2014,R,B,61.41249847,-177.75471497,,,,,401677572,,
"66973",66973,Mk10,DS,3,0,0,149,140,03:36:54 01-May-2014,L,A,61.44416809,-177.73167419,,,,,401677587,,
"66973",66973,Mk10,DS,4,0,0,148,142,03:44:21 01-May-2014,K,1,61.45111084,-177.74583435,,,,,401677583,,
"66973",66973,Mk10,DS,6,0,1,89,46,04:33:26 01-May-2014,A,1,61.47777939,-177.71527100,,,,,401677581,,
"66973",66973,Mk10,DS,7,0,2,94,53,04:40:22 01-May-2014,N,2,61.49416733,-177.69221497,,,,,401677582,,
"66973",66973,Mk10,DS,1,0,0,,,04:40:22 01-May-2014,N,B,61.47999954,-177.71360779,,,,,401677586,,
"66973",66973,Mk10,DS,10,0,1,409,91,05:17:22 01-May-2014,R,2,61.50388718,-177.69860840,,,,,401677559,,
"66973",66973,Mk10,DS,4,0,1,91,91,05:16:36 01-May-2014,L,1,61.49805450,-177.69250488,,,,,401677567,,
"66973",66973,Mk10,DS,7,0,0,91,91,06:55:57 01-May-2014,R,3,61.53194427,-177.70056152,,,,,401677566,,
"66973",66973,Mk10,DS,7,0,0,91,91,06:55:11 01-May-2014,L,3,61.53083420,-177.70056152,,,,,401677567,,
"66973",66973,Mk10,DS,1,0,0,,,07:08:05 01-May-2014,B,B,61.52916718,-177.70611572,,,,,401677565,,
"66973",66973,Mk10,DS,4,0,0,183,169,07:47:15 01-May-2014,A,2,61.55305481,-177.68888855,,,,,401677583,,
"66973",66973,Mk10,DS,5,0,0,107,80,08:34:34 01-May-2014,R,3,61.57389069,-177.65611267,,,,,401677582,,
"66973",66973,Mk10,DS,7,0,0,98,60,08:39:39 01-May-2014,L,2,61.57500076,-177.64472961,,,,,401677584,,
"66973",66973,Mk10,DS,4,0,2,203,76,08:47:13 01-May-2014,B,2,61.57833481,-177.65499878,,,,,401677584,,
"66973",66973,Mk10,DS,7,0,1,91,91,09:29:00 01-May-2014,A,1,61.59777832,-177.66471863,,,,,401677569,,
"66973",66973,Mk10,DS,3,0,0,136,91,00:08:29 02-May-2014,L,A,61.70639038,-177.62055969,,,,,401677631,,
"66973",66973,Mk10,DS,4,0,2,91,91,00:55:30 02-May-2014,A,0,61.71777725,-177.62638855,,,,,401677542,,
"66973",66973,Mk10,DS,6,0,0,91,91,01:02:20 02-May-2014,N,2,61.71972275,-177.63389587,,,,,401677542,,
"66973",66973,Mk10,DS,3,0,1,136,91,01:29:53 02-May-2014,P,3,61.72166824,-177.63027954,,,,,401677547,,
"66973",66973,Mk10,DS,5,0,0,91,91,01:39:29 02-May-2014,K,2,61.72194290,-177.63694763,,,,,401677550,,
"66973",66973,Mk10,DS,2,0,1,91,91,02:34:05 02-May-2014,A,B,61.72194290,-177.63055420,,,,,401677561,,
"66973",66973,Mk10,DS,7,0,1,91,91,02:38:38 02-May-2014,N,2,61.72999954,-177.63499451,,,,,401677557,,
"66973",66973,Mk10,DS,1,0,1,,,03:08:58 02-May-2014,P,B,61.72222137,-177.63027954,,,,,401677562,,
"66973",66973,Mk10,DS,6,0,1,127,91,03:19:20 02-May-2014,K,3,61.73166656,-177.65277100,,,,,401677557,,
"66973",66973,Mk10,DS,2,0,1,91,91,03:25:39 02-May-2014,L,B,61.73166656,-177.65138245,,,,,401677560,,
"66973",66973,Mk10,DS,3,0,0,91,91,04:14:11 02-May-2014,A,A,61.73638916,-177.65666199,,,,,401677555,,
"66973",66973,Mk10,DS,3,0,0,91,91,04:26:19 02-May-2014,N,2,61.73944473,-177.65083313,,,,,401677557,,
"66973",66973,Mk10,DS,7,0,3,91,91,04:44:31 02-May-2014,R,3,61.74250031,-177.65834045,,,,,401677560,,
"66973",66973,Mk10,DS,3,0,0,136,91,05:00:42 02-May-2014,K,3,61.74000168,-177.65750122,,,,,401677560,,
"66973",66973,Mk10,DS,3,0,0,136,91,05:03:29 02-May-2014,L,2,61.74694443,-177.66250610,,,,,401677560,,
"66973",66973,Mk10,DS,5,0,0,113,91,05:52:10 02-May-2014,A,2,61.75249863,-177.65444946,,,,,401677546,,
"66973",66973,Mk10,DS,8,0,1,91,91,06:25:23 02-May-2014,R,3,61.75249863,-177.66610718,,,,,401677547,,
"66973",66973,Mk10,DS,1,0,1,,,06:39:47 02-May-2014,K,B,61.74611282,-177.67166138,,,,,401677556,,
"66973",66973,Mk10,DS,6,0,0,91,91,06:44:20 02-May-2014,L,3,61.75055695,-177.66555786,,,,,401677553,,
"66973",66973,Mk10,DS,3,0,0,91,91,06:46:37 02-May-2014,B,3,61.75138855,-177.66722107,,,,,401677555,,
"66973",66973,Mk10,DS,4,0,1,226,203,07:26:15 02-May-2014,A,1,61.75305557,-177.67889404,,,,,401677573,,
"66973",66973,Mk10,DS,5,0,3,105,56,08:05:37 02-May-2014,R,3,61.77194595,-177.64778137,,,,,401677584,,
"66973",66973,Mk10,DS,6,0,1,222,128,08:24:27 02-May-2014,B,A,61.76916504,-177.65415955,,,,,401677586,,
"66973",66973,Mk10,DS,2,0,0,195,195,09:13:01 02-May-2014,A,B,61.77972412,-177.66082764,,,,,401677592,,
"66973",66973,Mk10,DS,2,0,1,85,85,09:42:40 02-May-2014,R,B,61.78055573,-177.65861511,,,,,401677569,,
"66973",66973,Mk10,DS,1,0,1,,,10:00:25 02-May-2014,B,B,61.78666687,-177.66416931,,,,,401677583,,
"66973",66973,Mk10,DS,4,0,1,121,91,00:34:18 03-May-2014,A,3,61.85777664,-177.51527405,,,,,401677533,,
"66973",66973,Mk10,DS,6,0,1,91,91,00:50:59 03-May-2014,N,3,61.85805511,-177.53443909,,,,,401677537,,
"66973",66973,Mk10,DS,7,0,0,91,91,01:16:46 03-May-2014,P,3,61.86194611,-177.54138184,,,,,401677532,,
"66973",66973,Mk10,DS,4,0,0,91,91,01:14:30 03-May-2014,K,3,61.85833359,-177.52944946,,,,,401677534,,
"66973",66973,Mk10,DS,1,0,1,,,01:34:58 03-May-2014,L,B,61.86194611,-177.54083252,,,,,401677532,,
"66973",66973,Mk10,DS,5,0,0,136,91,02:29:34 03-May-2014,N,1,61.86249924,-177.56083679,,,,,401677541,,
"66973",66973,Mk10,DS,3,0,0,136,91,02:52:50 03-May-2014,K,A,61.86249924,-177.55888367,,,,,401677536,,
"66973",66973,Mk10,DS,2,0,2,364,364,02:56:52 03-May-2014,P,B,61.86277771,-177.55860901,,,,,401677534,,
"66973",66973,Mk10,DS,1,0,1,,,03:13:33 03-May-2014,L,B,61.86472321,-177.56056213,,,,,401677541,,
"66973",66973,Mk10,DS,1,0,1,,,03:52:59 03-May-2014,A,B,61.86888885,-177.56333923,,,,,401677550,,
"66973",66973,Mk10,DS,5,0,2,91,91,04:12:42 03-May-2014,N,3,61.86999893,-177.57583618,,,,,401677551,,
"66973",66973,Mk10,DS,2,0,1,91,91,04:11:57 03-May-2014,R,B,61.86222076,-177.57055664,,,,,401677547,,
"66973",66973,Mk10,DS,7,0,0,91,91,04:33:56 03-May-2014,K,1,61.86888885,-177.61138916,,,,,401677548,,
"66973",66973,Mk10,DS,3,0,1,91,91,04:52:08 03-May-2014,L,A,61.86916733,-177.57360840,,,,,401677540,,
"66973",66973,Mk10,DS,4,0,1,91,91,05:32:20 03-May-2014,A,2,61.87166595,-177.58944702,,,,,401677546,,
"66973",66973,Mk10,DS,5,0,0,91,91,05:52:48 03-May-2014,R,3,61.87972260,-177.58888245,,,,,401677547,,
"66973",66973,Mk10,DS,1,0,1,,,06:12:31 03-May-2014,K,B,61.87749863,-177.62138367,,,,,401677545,,
"66973",66973,Mk10,DS,2,0,2,182,182,06:24:39 03-May-2014,B,B,61.87972260,-177.59472656,,,,,401677547,,
"66973",66973,Mk10,DS,7,0,2,106,91,06:29:58 03-May-2014,L,3,61.88166809,-177.59666443,,,,,401677546,,
"66973",66973,Mk10,DS,5,0,0,91,91,07:06:22 03-May-2014,A,3,61.88972092,-177.58833313,,,,,401677555,,
"66973",66973,Mk10,DS,1,0,1,,,08:10:16 03-May-2014,B,B,61.89777756,-177.59083557,,,,,401677583,,
"66973",66973,Mk10,DS,2,0,0,157,157,08:11:35 03-May-2014,L,B,61.89194489,-177.58917236,,,,,401677582,,
"66973",66973,Mk10,DS,1,0,1,,,09:15:26 03-May-2014,R,B,61.89166641,-177.58888245,,,,,401677580,,
"66973",66973,Mk10,DS,1,0,0,,,11:42:53 03-May-2014,P,B,61.89583206,-177.58888245,,,,,401677589,,
"66973",66973,Mk10,DS,4,0,1,151,91,00:13:06 04-May-2014,A,1,61.89638901,-177.22666931,,,,,401677511,,
"66973",66973,Mk10,DS,4,0,0,151,91,00:38:53 04-May-2014,N,2,61.89805603,-177.22999573,,,,,401677551,,
"66973",66973,Mk10,DS,4,0,1,91,91,00:50:16 04-May-2014,K,3,61.89805603,-177.23110962,,,,,401677553,,
"66973",66973,Mk10,DS,8,0,2,91,91,01:05:26 04-May-2014,P,2,61.89861298,-177.22721863,,,,,401677559,,
"66973",66973,Mk10,DS,4,0,1,91,91,01:23:38 04-May-2014,L,1,61.89500046,-177.22166443,,,,,401677561,,
"66973",66973,Mk10,DS,1,0,1,,,01:51:41 04-May-2014,A,B,61.89805603,-177.21777344,,,,,401677557,,
"66973",66973,Mk10,DS,12,0,2,109,91,02:20:30 04-May-2014,N,1,61.89055634,-177.22361755,,,,,401677547,,
"66973",66973,Mk10,DS,3,0,2,91,91,02:47:48 04-May-2014,P,A,61.90416718,-177.23750305,,,,,401677533,,
"66973",66973,Mk10,DS,8,0,3,299,91,02:59:56 04-May-2014,L,1,61.88833237,-177.23138428,,,,,401677550,,
"66973",66973,Mk10,DS,8,0,2,91,91,04:06:40 04-May-2014,N,3,61.87361145,-177.24806213,,,,,401677558,,
"66973",66973,Mk10,DS,5,0,0,91,91,04:10:13 04-May-2014,K,2,61.87416840,-177.24305725,,,,,401677559,,
"66973",66973,Mk10,DS,3,0,0,91,91,04:40:48 04-May-2014,L,A,61.87611008,-177.24833679,,,,,401677557,,
"66973",66973,Mk10,DS,10,0,1,101,91,05:11:53 04-May-2014,A,2,61.87166595,-177.26083374,,,,,401677557,,
"66973",66973,Mk10,DS,7,0,2,348,91,05:50:34 04-May-2014,K,3,61.86888885,-177.26472473,,,,,401677560,,
"66973",66973,Mk10,DS,1,0,0,,,09:46:44 04-May-2014,L,B,61.86138916,-177.30749512,,,,,401677597,,
"66973",66973,Mk10,DS,3,0,0,247,62,10:07:42 04-May-2014,A,A,61.86722183,-177.16416931,,,,,401677571,,
"66973",66973,Mk10,DS,2,0,0,188,188,10:16:58 04-May-2014,R,B,61.85138702,-177.17832947,,,,,401677583,,
"66973",66973,Mk10,DS,2,0,0,118,118,11:56:25 04-May-2014,R,B,61.84222412,-177.19332886,,,,,401677565,,
"66973",66973,Mk10,DS,4,0,1,91,91,00:27:33 05-May-2014,K,3,61.79916763,-176.99444580,,,,,401677521,,
"66973",66973,Mk10,DS,4,0,0,91,91,00:27:33 05-May-2014,N,2,61.79944611,-176.99499512,,,,,401677519,,
"66973",66973,Mk10,DS,6,0,1,91,91,00:54:51 05-May-2014,P,2,61.79999924,-176.97972107,,,,,401677520,,
"66973",66973,Mk10,DS,5,0,1,91,91,01:11:32 05-May-2014,L,2,61.79944611,-176.99082947,,,,,401677520,,
"66973",66973,Mk10,DS,4,0,0,121,91,01:30:29 05-May-2014,A,1,61.79444504,-176.97833252,,,,,401677518,,
"66973",66973,Mk10,DS,5,0,0,91,91,02:06:08 05-May-2014,K,3,61.79416656,-176.98693848,,,,,401677526,,
"66973",66973,Mk10,DS,9,0,1,227,91,02:10:10 05-May-2014,N,3,61.79444504,-176.98832703,,,,,401677526,,
"66973",66973,Mk10,DS,8,0,1,221,91,02:49:21 05-May-2014,L,2,61.79360962,-176.98194885,,,,,401677527,,
"66973",66973,Mk10,DS,9,0,0,109,91,03:46:14 05-May-2014,K,0,61.79388809,-176.96888733,,,,,401677533,,
"66973",66973,Mk10,DS,1,0,0,,,03:51:02 05-May-2014,N,3,61.79360962,-176.97389221,,,,,401677534,,
"66973",66973,Mk10,DS,5,0,0,91,91,04:27:11 05-May-2014,L,3,61.78722382,-176.97361755,,,,,401677537,,
"66973",66973,Mk10,DS,6,0,2,91,91,04:50:41 05-May-2014,A,A,61.79499817,-176.95971680,,,,,401677539,,
"66973",66973,Mk10,DS,5,0,0,91,91,05:25:34 05-May-2014,K,2,61.78749847,-176.94332886,,,,,401677555,,
"66973",66973,Mk10,DS,5,0,1,113,91,06:07:02 05-May-2014,L,3,61.78916550,-176.95333862,,,,,401677562,,
"66973",66973,Mk10,DS,4,0,1,151,91,06:26:14 05-May-2014,A,3,61.78694534,-176.95195007,,,,,401677560,,
"66973",66973,Mk10,DS,4,0,1,91,91,06:32:18 05-May-2014,R,3,61.78861237,-176.95056152,,,,,401677561,,
"66973",66973,Mk10,DS,2,0,0,187,187,09:01:53 05-May-2014,B,B,61.77944565,-176.94888306,,,,,401677584,,
